Unnamed: 0,title,date,stock,sentiment_label,sentiment_score,sentiment_scalar,event_type,entity_a,entity_b,event_confidence
748652,"Trump, Tillerson Team Would Be A Huge Tailwind For Oilfield Services Companies",2017-01-11 00:00:00,HAL,Neutral,0.9997172951698303,0.0,Macroeconomic,HAL,,0.5
748653,Steven Romick Cuts Halliburton in 4th Quarter,2017-01-10 00:00:00,HAL,Neutral,0.9999105930328369,0.0,Earnings Report,HAL,,0.5
748654,Tweedy Browne Adds to MRC Global,2017-01-09 00:00:00,HAL,Neutral,0.9979377388954163,0.0,Macroeconomic,HAL,,0.5
748655,U.S. Oil Companies To Unleash Spending But Costs Will Rise Too,2017-01-09 00:00:00,HAL,Neutral,0.9990789890289307,0.0,Macroeconomic,HAL,,0.5
748656,Halliburton Q4: North America Could Sizzle,2017-01-09 00:00:00,HAL,Neutral,0.9969837069511414,0.0,Earnings Report,HAL,,0.5
748657,Sarah Ketterer's Best-Performing Assets of —…–6,2017-01-05 00:00:00,HAL,Neutral,0.9994725584983826,0.0,Analyst Rating,HAL,,0.5
748658,Congress Could Dampen The Trump Rally - Cramer's Mad Money (1/3/17),2017-01-04 00:00:00,HAL,Neutral,0.9993575215339661,0.0,Analyst Rating,HAL,,0.5
748659,"Richard Zeits Positions For 2017, Part 2: Oil M&A Likely To Accelerate As Oil Recovers",2017-01-04 00:00:00,HAL,Neutral,0.9999626874923706,0.0,Mergers and Acquisitions,HAL,,0.5
748660,The Vetr community has downgraded $HAL to 3-Stars,2017-01-03 00:00:00,HAL,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,HAL,,0.5
748661,3 Blue-Chip Oils To Buy,2017-01-01 00:00:00,HAL,Neutral,0.9983275532722473,0.0,Analyst Rating,HAL,,0.5
748662,6 Steps To Take With Your Financial Action Plan Now,2016-12-30 00:00:00,HAL,Neutral,0.9993975162506104,0.0,Analyst Rating,HAL,,0.5
748663,The Vetr community has upgraded $HAL to 3.5-Stars.,2016-12-28 00:00:00,HAL,Neutral,0.9014973044395447,0.0,Analyst Rating,HAL,,0.5
748664,"Halliburton holiday: Pursuing Russia's Novomet, settles 14-year-old suit",2016-12-27 00:00:00,HAL,Neutral,0.9996073842048645,0.0,Mergers and Acquisitions,HAL,,0.5
748665,Halliburton - World's 2nd Largest Oilfield Services Company,2016-12-22 00:00:00,HAL,Neutral,0.9994308352470398,0.0,Stock Movement,HAL,,0.5
748666,The Vetr community has downgraded $HAL to 3-Stars,2016-12-21 00:00:00,HAL,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,HAL,,0.5
748667,"Stocks Pare Losses: Netflix Gets Bullish Call, Twitter Execs Depart",2016-12-21 00:00:00,HAL,Neutral,0.9998459815979004,0.0,Stock Movement,HAL,,0.5
748668,Baker Hughes - A General Electric Company,2016-12-21 00:00:00,HAL,Neutral,0.9983676075935364,0.0,Analyst Rating,HAL,,0.5
748669,Halliburton: Is The Dividend In Trouble?,2016-12-19 00:00:00,HAL,Neutral,0.9847309589385986,0.0,Analyst Rating,HAL,,0.5
748670,"Steven Cohen Adds to Fairmount Santrol, Ophthotech",2016-12-16 00:00:00,HAL,Neutral,0.999503493309021,0.0,Analyst Rating,HAL,,0.5
748671,The Vetr community has upgraded $HAL to 3.5-Stars.,2016-12-15 00:00:00,HAL,Neutral,0.9014973044395447,0.0,Analyst Rating,HAL,,0.5
748672,Choosing An Oil Service Provider,2016-12-14 00:00:00,HAL,Neutral,0.9983885288238525,0.0,Supply Chain,HAL,,0.5
748673,"The Zacks Analyst Blog Highlights: ExxonMobil, BP, Halliburton, Baker Hughes and Weatherford International",2016-12-13 00:00:00,HAL,Neutral,0.9994082450866699,0.0,Analyst Rating,HAL,,0.5
748674,Stocks End Mixed; Which Big Cap Techs Are Joining Apple To Form New Bases?,2016-12-12 00:00:00,HAL,Neutral,0.9929726123809814,0.0,Stock Movement,HAL,,0.5
748675,Integrated Oilfield Suppliers Plot Divergent Paths,2016-12-12 00:00:00,HAL,Neutral,0.9995201826095581,0.0,Supply Chain,HAL,,0.5
748676,Weatherford Succumbs To Halliburton's 'TWA Treatment'; Exits Fracking,2016-12-08 00:00:00,HAL,Neutral,0.9998319149017334,0.0,Analyst Rating,HAL,,0.5
748677,Flotek: Drilling Down To Zero,2016-12-07 00:00:00,HAL,Neutral,0.9982810020446777,0.0,Analyst Rating,HAL,,0.5
748678,The Most And Least Loved Stocks In The S&P 500,2016-12-06 00:00:00,HAL,Neutral,0.9979027509689331,0.0,Stock Movement,HAL,,0.5
748679,Glenn Greenberg Gains ' Positions in the 'rd Quarter,2016-12-05 00:00:00,HAL,Neutral,0.9998201727867126,0.0,Stock Movement,HAL,,0.5
748680,Baker Hughes: Is 'Asset Light' A Right Strategy In Pressure Pumping?,2016-12-05 00:00:00,HAL,Positive,0.7653143405914307,0.7653143405914307,Analyst Rating,HAL,,0.5
748681,Fantastech Opportunity,2016-12-02 00:00:00,HAL,Neutral,0.9760501980781555,0.0,Analyst Rating,HAL,,0.5
748682,Stocks Going Ex-Dividend The 2nd Week Of December,2016-12-02 00:00:00,HAL,Neutral,0.9997913241386414,0.0,Stock Movement,HAL,,0.5
748683,"Halliburton YTD: Post Losses, Botch Merger, Gain 50%?",2016-12-01 00:00:00,HAL,Neutral,0.9995661377906799,0.0,Stock Movement,HAL,,0.5
748684,Why U.S. Shale Won't Be Quick To Exploit Oil's OPEC-Fueled Spike,2016-12-01 00:00:00,HAL,Neutral,0.9941831231117249,0.0,Analyst Rating,HAL,,0.5
748685,Energy rally continues,2016-12-01 00:00:00,HAL,Positive,0.9998101592063904,0.9998101592063904,Analyst Rating,HAL,,0.5
748686,"Market Challenge: Oil, Energy Stocks Soar",2016-12-01 00:00:00,HAL,Neutral,0.9990897178649902,0.0,Stock Movement,HAL,,0.5
748687,OPEC vs. History: Did The Future For Oil Just Grow Brighter?,2016-11-30 00:00:00,HAL,Neutral,0.998980700969696,0.0,Analyst Rating,HAL,,0.5
748688,S&P 500 oil stocks up as much as 22%; some analysts say more gains ahead,2016-11-30 00:00:00,HAL,Positive,0.9999617338180542,0.9999617338180542,Stock Movement,HAL,,0.5
748689,Energy sector surges to top of morning leaderboard,2016-11-30 00:00:00,HAL,Positive,0.9999992847442627,0.9999992847442627,Stock Movement,HAL,,0.5
748690,Forbes Contributor Wants Halliburton To Waste Another $12 Billion,2016-11-29 00:00:00,HAL,Neutral,0.9993207454681396,0.0,Analyst Rating,HAL,,0.5
748691,Energy stocks slide alongside crude oil in early trading,2016-11-29 00:00:00,HAL,Neutral,0.9999874830245972,0.0,Stock Movement,HAL,,0.5
748692,Cannot Go Wrong With BlackRock - Cramer's Lightning Round (11/28/16),2016-11-29 00:00:00,HAL,Neutral,0.9996882677078247,0.0,Analyst Rating,HAL,,0.5
748693,Tracking Wallace Weitz's Weitz Investment Management Portfolio - Q3 2016 Update,2016-11-27 00:00:00,HAL,Neutral,0.9997591376304626,0.0,Analyst Rating,HAL,,0.5
748694,Tracking Tweedy Browne Portfolio - Q3 2016 Update,2016-11-25 00:00:00,HAL,Neutral,0.9931495785713196,0.0,Stock Movement,HAL,,0.5
748695,"Tweedy Browne Sells Halliburton, Johnson & Johnson",2016-11-23 00:00:00,HAL,Neutral,0.9996358156204224,0.0,Stock Movement,HAL,,0.5
748696,The Tech Breakthrough That Could Transform Lithium Markets,2016-11-21 00:00:00,HAL,Neutral,0.9969474673271179,0.0,Analyst Rating,HAL,,0.5
748697,Halliburton: $3.8 Billion Equity Raise Could Protect Its Credit Rating,2016-11-20 00:00:00,HAL,Neutral,0.9995065927505493,0.0,Analyst Rating,HAL,,0.5
748698,"Stan Druckenmiller Axes Halliburton, Gains 5 New Positions",2016-11-17 00:00:00,HAL,Neutral,0.9999315738677979,0.0,Stock Movement,HAL,,0.5
748699,Tracking Glenn Greenberg's Brave Warrior Advisors Portfolio - Q3 2016 Update,2016-11-17 00:00:00,HAL,Neutral,0.99769526720047,0.0,Analyst Rating,HAL,,0.5
748700,U.S. Silica: Strategic Advantage Versus Peers Widens,2016-11-17 00:00:00,HAL,Neutral,0.999414324760437,0.0,Analyst Rating,HAL,,0.5
748701,The Vetr community has upgraded $HAL to 3-Stars.,2016-11-16 00:00:00,HAL,Neutral,0.8306236863136292,0.0,Analyst Rating,HAL,,0.5
748702,The Vetr community has downgraded $HAL to 2.5-Stars,2016-11-15 00:00:00,HAL,Negative,0.9689961075782776,-0.9689961075782776,Analyst Rating,HAL,,0.5
748703,Schlumberger Limited: No Evidence Of Productivity Improvements Is Seen Yet,2016-11-15 00:00:00,HAL,Neutral,0.9925157427787781,0.0,Analyst Rating,HAL,,0.5
748704,Halliburton Company: Priced For An Unlikely Return To Robust Activity Of Boom Years,2016-11-14 00:00:00,HAL,Neutral,0.9998745918273926,0.0,Analyst Rating,HAL,,0.5
748705,Oil States Shows Signs Of Life,2016-11-13 00:00:00,HAL,Neutral,0.9996646642684937,0.0,Analyst Rating,HAL,,0.5
748706,GE: Is The Baker Hughes Merger A Magic Trick?,2016-11-11 00:00:00,HAL,Neutral,0.9840917587280273,0.0,Mergers and Acquisitions,HAL,,0.5
748707,Fresh Doubts On OPEC Production-Cut Deal Drill Oil Stocks,2016-11-11 00:00:00,HAL,Neutral,0.9986881613731384,0.0,Stock Movement,HAL,,0.5
748708,Halliburton Is Worth Less Than $15,2016-11-10 00:00:00,HAL,Neutral,0.999813973903656,0.0,Stock Movement,HAL,,0.5
748709,Ollie's Bargain Outlet Is The Best Retailer - Cramer's Lightning Round (11/8/16),2016-11-09 00:00:00,HAL,Neutral,0.9996691942214966,0.0,Analyst Rating,HAL,,0.5
748710,Halliburton: Animal Spirits Are Likely Ethereal,2016-11-07 00:00:00,HAL,Neutral,0.9966122508049011,0.0,Analyst Rating,HAL,,0.5
748711,Continental Says OPEC Losing Relevance; Carrizo's EPS Rises,2016-11-03 00:00:00,HAL,Neutral,0.9995484948158264,0.0,Earnings Report,HAL,,0.5
748712,Halliburton declares $0.18 dividend,2016-11-02 00:00:00,HAL,Neutral,0.9990087747573853,0.0,Earnings Report,HAL,,0.5
748713,"Crude oil, energy stocks crushed after historic inventory surge",2016-11-02 00:00:00,HAL,Positive,0.9648774862289429,0.9648774862289429,Stock Movement,HAL,,0.5
748714,GE - BHI Proposal Follow-Up Evaluations By Market-Making Community,2016-11-01 00:00:00,HAL,Neutral,0.9848155975341797,0.0,Analyst Rating,HAL,,0.5
748715,Baker Hughes: Was The Excitement Premature?,2016-11-01 00:00:00,HAL,Neutral,0.798930823802948,0.0,Analyst Rating,HAL,,0.5
748716,Over 50% Upside For BNCC In Sale,2016-11-01 00:00:00,HAL,Neutral,0.9997121691703796,0.0,Stock Movement,HAL,,0.5
748717,Baker Hughes Reverses Sharply On Merger With GE Oil Unit,2016-10-31 00:00:00,HAL,Neutral,0.9996254444122314,0.0,Stock Movement,HAL,,0.5
748718,GE to Combine Oil & Gas Business With Baker Hughes,2016-10-31 00:00:00,HAL,Neutral,0.999336302280426,0.0,Mergers and Acquisitions,HAL,,0.5
748719,"Baker Hughes, GE shares head in opposite directions as deal sinks in",2016-10-31 00:00:00,HAL,Neutral,0.9998292922973633,0.0,Stock Movement,HAL,,0.5
748720,"After Failed Halliburton Deal, Baker Hughes Will Merge Operations With GE",2016-10-31 00:00:00,HAL,Neutral,0.9981003403663635,0.0,Mergers and Acquisitions,HAL,,0.5
748721,Chevron: Were The Q3 Results Worth The Celebration?,2016-10-31 00:00:00,HAL,Neutral,0.9944221377372742,0.0,Earnings Report,CVX,,0.6291874013841152
748722,Baker Hughes And GE: A Potential Mega-Deal In The Oil Service Space,2016-10-31 00:00:00,HAL,Neutral,0.9838351011276245,0.0,Mergers and Acquisitions,HAL,,0.5
748723,"As Oil Hovers Around $50, What Will Shale Producers Do Next?",2016-10-30 00:00:00,HAL,Neutral,0.9983672499656677,0.0,Analyst Rating,HAL,,0.5
748724,Weatherford: Recovery Starts Now,2016-10-28 00:00:00,HAL,Neutral,0.9957184195518494,0.0,Macroeconomic,HAL,,0.5
748725,West Virginia: Coal At The Crossroads,2016-10-28 00:00:00,HAL,Neutral,0.9996029734611511,0.0,Analyst Rating,HAL,,0.5
748726,Exxon Warns 4.6 Billion Barrels May Come Off Reserves Amid SEC Probe,2016-10-28 00:00:00,HAL,Neutral,0.9995793700218201,0.0,Legal and Regulation,XOM,,0.3107775151729584
748727,When 'Not As Bad' Is OK - Cramer's Mad Money (10/27/16),2016-10-28 00:00:00,HAL,Neutral,0.9992068409919739,0.0,Analyst Rating,HAL,,0.5
748728,"General Electric Is Talking With Baker Hughes, But No 'Outright Purchase'",2016-10-27 00:00:00,HAL,Neutral,0.9991281628608704,0.0,Analyst Rating,HAL,,0.5
748729,Baker Hughes - Growing Oil Services Company,2016-10-27 00:00:00,HAL,Neutral,0.9999048709869385,0.0,Analyst Rating,HAL,,0.5
748730,"Exxon, Chevron Q3 Earnings Unlikely To See Refining Boost",2016-10-26 00:00:00,HAL,Neutral,0.9997298121452332,0.0,Earnings Report,XOM,,0.4315454140305519
748731,Will Rising Service Costs Destroy Producer Gains?,2016-10-26 00:00:00,HAL,Neutral,0.9974907636642456,0.0,Analyst Rating,HAL,,0.5
748732,Yum Brands' Split Will Unlock Value - Cramer's Lightning Round (10/25/16),2016-10-26 00:00:00,HAL,Neutral,0.9968067407608032,0.0,Analyst Rating,HAL,,0.5
748733,Bill Nygren's Largest Investments of the Year,2016-10-25 00:00:00,HAL,Neutral,0.9963913559913635,0.0,Analyst Rating,HAL,,0.5
748734,Does OPEC Have Seasonal Cover To Cheat And Does It Even Matter?,2016-10-25 00:00:00,HAL,Neutral,0.9994675517082214,0.0,Analyst Rating,HAL,,0.5
748735,Best And Worst Performing Stocks 2016 YTD,2016-10-25 00:00:00,HAL,Neutral,0.9983794689178467,0.0,Stock Movement,HAL,,0.5
748736,The Vetr community has upgraded $HAL to 3-Stars.,2016-10-24 00:00:00,HAL,Neutral,0.8306236863136292,0.0,Analyst Rating,HAL,,0.5
748737,"Good Luck, AT&T! Here Are Recent Megamergers That Went Or Could Go Bust",2016-10-24 00:00:00,HAL,Neutral,0.9978728294372559,0.0,Mergers and Acquisitions,HAL,,0.5
748738,Halliburton: Key To Survival,2016-10-24 00:00:00,HAL,Neutral,0.999359667301178,0.0,Analyst Rating,HAL,,0.5
748739,Top Takeaway From Schlumberger's Earnings That You May Have Missed,2016-10-24 00:00:00,HAL,Neutral,0.998814582824707,0.0,Earnings Report,HAL,,0.5
748740,Scoring A Windfall On Spot-On EIA Oil Inventory Forecasting Of Hurricane Jockeys,2016-10-24 00:00:00,HAL,Neutral,0.9988995790481567,0.0,Stock Movement,HAL,,0.5
748741,"Week In Review: Netflix And Pizza, Microsoft's Cloud Lofty As eBay, Intel Guide Low",2016-10-21 00:00:00,HAL,Neutral,0.9885604977607727,0.0,Stock Movement,HAL,,0.5
748742,Halliburton Company: First Benefactor Of Recovering Oil Prices,2016-10-21 00:00:00,HAL,Neutral,0.9999054670333862,0.0,Stock Movement,HAL,,0.5
748743,Schlumberger posts mixed Q3 but says North America activity coming back,2016-10-20 00:00:00,HAL,Negative,0.8136963248252869,-0.8136963248252869,Earnings Report,HAL,,0.5
748744,Halliburton: Some Perspective,2016-10-20 00:00:00,HAL,Neutral,0.9903050661087036,0.0,Analyst Rating,HAL,,0.5
748745,Halliburton gets rave reviews as top pick in oilfield services,2016-10-20 00:00:00,HAL,Positive,0.9999960660934448,0.9999960660934448,Analyst Rating,HAL,,0.5
748746,Halliburton And How The Low Price Of Oil Saved The Industry,2016-10-20 00:00:00,HAL,Neutral,0.9993138313293457,0.0,Macroeconomic,HAL,,0.5
748747,Halliburton: The Turnaround Has Begun,2016-10-20 00:00:00,HAL,Neutral,0.9992419481277466,0.0,Analyst Rating,HAL,,0.5
748748,"Alibaba, Halliburton, Seagate PTs Raised; BP Downgraded",2016-10-20 00:00:00,HAL,Neutral,0.9999731779098511,0.0,Stock Movement,HAL,,0.5
748749,Wall Street Breakfast: Saudi Arabia Issues $17.5B Worth Of Debt Amid High Demand,2016-10-20 00:00:00,HAL,Neutral,0.9966591596603394,0.0,Macroeconomic,HAL,,0.5
748750,The Vetr community has downgraded $HAL to 2.5-Stars,2016-10-19 00:00:00,HAL,Negative,0.9689961075782776,-0.9689961075782776,Analyst Rating,HAL,,0.5
748751,"Stock That Started Tech Rally Now Hurting It, What Salesforce Execs Look For In An Acquisition, Why Halliburton Shares Rise Despite Weak End Markets",2016-10-19 00:00:00,HAL,Neutral,0.915887176990509,0.0,Stock Movement,HAL,,0.5
748752,Core Labs' Valuation Is Still Too Rich,2016-10-19 00:00:00,HAL,Neutral,0.9958987832069397,0.0,Analyst Rating,HAL,,0.5
748753,"Halliburton willing to give up market share to boost profits, CEO Lesar says",2016-10-19 00:00:00,HAL,Neutral,0.8149024844169617,0.0,Stock Movement,HAL,,0.5
748754,Small Caps Lead Up Session As Oil Hits 15-Month High,2016-10-19 00:00:00,HAL,Neutral,0.9993525147438049,0.0,Stock Movement,HAL,,0.5
748755,Halliburton's (HAL) CEO Dave Lesar on Q3 2016 Results - Earnings Call Transcript,2016-10-19 00:00:00,HAL,Neutral,0.9965857267379761,0.0,Earnings Report,HAL,,0.5
748756,Microsoft Leads 4 Stocks Near Buy Points With Earnings Due: Investing Action Plan,2016-10-19 00:00:00,HAL,Neutral,0.9990713596343994,0.0,Stock Movement,HAL,,0.5
748757,Halliburton (HAL) Gains Before Projected Quarterly Loss,2016-10-19 00:00:00,HAL,Neutral,0.9757512807846069,0.0,Stock Movement,HAL,,0.5
748758,Energy ETFs Rise As Oil Jumps To Its Best Level In More Than A Year,2016-10-19 00:00:00,HAL,Neutral,0.9853289723396301,0.0,Stock Movement,HAL,,0.5
748759,"Halliburton, In Pricing 'Brawl,' Puts Profit Over Market Share",2016-10-19 00:00:00,HAL,Neutral,0.9976646900177002,0.0,Stock Movement,HAL,,0.5
748760,Stocks Open Mixed; Intel Slides As GNC Muscles Up,2016-10-19 00:00:00,HAL,Neutral,0.999624490737915,0.0,Stock Movement,HAL,,0.5
748761,"Halliburton posts surprise profit as it ""relentlessly"" manages costs",2016-10-19 00:00:00,HAL,Positive,0.9999984502792358,0.9999984502792358,Earnings Report,HAL,,0.5
748762,"Halliburton beats by $0.08, misses on revenue",2016-10-19 00:00:00,HAL,Negative,0.9999706745147705,-0.9999706745147705,Earnings Report,HAL,,0.5
748763,Notable earnings before Wednesday's open,2016-10-18 00:00:00,HAL,Neutral,0.9998487234115601,0.0,Earnings Report,HAL,,0.5
748764,"Halliburton results to top expectations, DA Davidson predicts",2016-10-18 00:00:00,HAL,Positive,0.7212295532226562,0.7212295532226562,Analyst Rating,HAL,,0.5
748765,"Tesla Reveal, Halliburton, eBay Top Wednesday Investing Action Plan",2016-10-18 00:00:00,HAL,Neutral,0.9994605183601379,0.0,Stock Movement,HAL,,0.5
748766,Earnings: Who's Up Next? Yahoo And Intel Today; Morgan Stanley And Halliburton Wednesday,2016-10-18 00:00:00,HAL,Neutral,0.9994865655899048,0.0,Earnings Report,HAL,,0.5
748767,CARBO Ceramics: Is The Final Nail In The Coffin?,2016-10-18 00:00:00,HAL,Neutral,0.9831448793411255,0.0,Analyst Rating,HAL,,0.5
748768,Expect a beat from Halliburton tomorrow - DA Davidson,2016-10-18 00:00:00,HAL,Positive,0.9999980926513672,0.9999980926513672,Analyst Rating,HAL,,0.5
748769,The One Thing To Watch In Halliburton Q3 Earnings,2016-10-17 00:00:00,HAL,Neutral,0.9928809404373169,0.0,Earnings Report,HAL,,0.5
748770,Van Den Berg's Best-Performing Buys,2016-10-17 00:00:00,HAL,Neutral,0.9990646243095398,0.0,Analyst Rating,HAL,,0.5
748771,"No Pricing Recovery Seen For Halliburton, Schlumberger In Q3",2016-10-17 00:00:00,HAL,Neutral,0.9997195601463318,0.0,Analyst Rating,HAL,,0.5
748772,Avoid Baker Hughes,2016-10-17 00:00:00,HAL,Neutral,0.9749884009361267,0.0,Analyst Rating,HAL,,0.5
748773,Halliburton Earnings Preview: Sometimes The Raw Numbers Don't Tell The Story,2016-10-17 00:00:00,HAL,Neutral,0.9755866527557373,0.0,Earnings Report,HAL,,0.5
748774,Will Animal Spirits Spur Halliburton In Q3?,2016-10-16 00:00:00,HAL,Neutral,0.9636995196342468,0.0,Earnings Report,HAL,,0.5
748775,"Stocks To Watch: Ulta Shapes Up; Facebook, GrubHub, Domino's Rebound",2016-10-16 00:00:00,HAL,Neutral,0.9999122619628906,0.0,Stock Movement,HAL,,0.5
748776,Hurricane Jockeys,2016-10-16 00:00:00,HAL,Neutral,0.9944317936897278,0.0,Analyst Rating,HAL,,0.5
748777,"Netflix, GE, Microsoft, Tesla, China Lead Week's Investing Action Plan",2016-10-15 00:00:00,HAL,Neutral,0.9994727969169617,0.0,Stock Movement,HAL,,0.5
748778,Oil Is King: The Best-Performing Funds In The Best-Performing Sector,2016-10-14 00:00:00,HAL,Neutral,0.9998668432235718,0.0,Analyst Rating,HAL,,0.5
748779,Halliburton is new Alpha Generator Pick at FBR,2016-10-14 00:00:00,HAL,Neutral,0.9999685287475586,0.0,Analyst Rating,HAL,,0.5
748780,"Intuitive Surgical, Halliburton, PayPal Headline Busy Week Of Earnings",2016-10-14 00:00:00,HAL,Neutral,0.997572124004364,0.0,Earnings Report,HAL,,0.5
748781,"Halliburton, U.S. Silica say 19K-ton frac sand haul is North American record",2016-10-14 00:00:00,HAL,Neutral,0.999678373336792,0.0,Macroeconomic,HAL,,0.5
748782,"Halliburton, Delta Air Lines, Ulta Beauty Get Price-Target Hikes",2016-10-14 00:00:00,HAL,Neutral,0.9977432489395142,0.0,Stock Movement,HAL,,0.5
748783,"Week In Review: Nasdaq Tested, Samsung Feels Heat, Big Banks Report Earnings",2016-10-14 00:00:00,HAL,Neutral,0.9984745383262634,0.0,Stock Movement,HAL,,0.5
748784,Spiros Segalas' Top Recent Investments,2016-10-13 00:00:00,HAL,Neutral,0.999071478843689,0.0,Analyst Rating,HAL,,0.5
748785,"InsiderInsights.com Daily Round Up 10/12/16: LE, OPK",2016-10-13 00:00:00,HAL,Neutral,0.9990236759185791,0.0,Analyst Rating,HAL,,0.5
748786,The Kingdom Of Saudi Arabia Rules Over Oil Prices... For Now,2016-10-12 00:00:00,HAL,Neutral,0.9955118298530579,0.0,Analyst Rating,HAL,,0.5
748787,Dividend Update - September 2016,2016-10-11 00:00:00,HAL,Neutral,0.9994931221008301,0.0,Macroeconomic,HAL,,0.5
748788,Norway oil service workers call end to three-week strike,2016-10-11 00:00:00,HAL,Neutral,0.9987230896949768,0.0,Analyst Rating,HAL,,0.5
748789,"Halliburton, Baker Hughes Shares Jump Into Buy Range As Oil Rallies",2016-10-10 00:00:00,HAL,Neutral,0.9990474581718445,0.0,Stock Movement,HAL,,0.5
748790,"Jobs, Boeing, Oil, Halliburton Dominate Friday's Investing Action Plan",2016-10-06 00:00:00,HAL,Neutral,0.9997891783714294,0.0,Macroeconomic,HAL,,0.5
748791,What Is The Fair Value Of Halliburton?,2016-10-06 00:00:00,HAL,Neutral,0.9976301193237305,0.0,Analyst Rating,HAL,,0.5
748792,The Vetr community has downgraded $HAL to 3-Stars,2016-10-05 00:00:00,HAL,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,HAL,,0.5
748793,"Stock Indexes Post Gains; Economic Data, Oil Add Fuel",2016-10-05 00:00:00,HAL,Neutral,0.9997332692146301,0.0,Stock Movement,HAL,,0.5
748794,Halliburton: Avoid For Now,2016-10-05 00:00:00,HAL,Neutral,0.9820148944854736,0.0,Analyst Rating,HAL,,0.5
748795,Why There's So Much Schizophrenia In The Volatile Oil Market,2016-10-05 00:00:00,HAL,Neutral,0.9974505305290222,0.0,Analyst Rating,HAL,,0.5
748796,How OPEC's Decision Might Impact Halliburton,2016-10-03 00:00:00,HAL,Neutral,0.7360199689865112,0.0,Analyst Rating,HAL,,0.5
748797,Spiros Segalas Takes '-for-— in Third Quarter,2016-10-03 00:00:00,HAL,Neutral,0.9994947910308838,0.0,Analyst Rating,HAL,,0.5
748798,"Bakken Update: OPEC Screwed Up, And Is Forced To Agree To An Understanding That Provides Little Relief To The Oil Markets",2016-10-03 00:00:00,HAL,Neutral,0.9977977275848389,0.0,Analyst Rating,HAL,,0.5
748799,"Qualcomm, Seagate, Western Digital PTs Raised; Gilead Cut",2016-10-03 00:00:00,HAL,Neutral,0.9996917247772217,0.0,Stock Movement,HAL,,0.5
748800,Halliburton Is in Good Shape,2016-09-30 00:00:00,HAL,Neutral,0.9995860457420349,0.0,Analyst Rating,HAL,,0.5
748801,The Vetr community has downgraded $HAL to 4-Stars,2016-09-29 00:00:00,HAL,Negative,0.9957914352416992,-0.9957914352416992,Analyst Rating,HAL,,0.5
748802,The Vetr community has upgraded $HAL to 4.5-Stars.,2016-09-28 00:00:00,HAL,Neutral,0.8962472677230835,0.0,Analyst Rating,HAL,,0.5
748803,Weatherford Feels Fiscal Strain,2016-09-28 00:00:00,HAL,Positive,0.5148890018463135,0.5148890018463135,Analyst Rating,HAL,,0.5
748804,The Vetr community has upgraded $HAL to 3.5-Stars.,2016-09-27 00:00:00,HAL,Neutral,0.9014973044395447,0.0,Analyst Rating,HAL,,0.5
748805,Warning - Oil Inventory Data Could Hurt If This Theory Holds Water,2016-09-27 00:00:00,HAL,Neutral,0.9312272667884827,0.0,Macroeconomic,HAL,,0.5
748806,Energy Funds Are Hot But Could This Sector End Up Biting Your Portfolio?,2016-09-27 00:00:00,HAL,Neutral,0.9903220534324646,0.0,Analyst Rating,HAL,,0.5
748807,Avoid Weatherford,2016-09-26 00:00:00,HAL,Neutral,0.9777892827987671,0.0,Macroeconomic,HAL,,0.5
748808,"Monsanto/Bayer Merger Difficult, But Could Send MON Higher",2016-09-26 00:00:00,HAL,Neutral,0.9974848031997681,0.0,Mergers and Acquisitions,HAL,,0.5
748809,Global Oil: Venezuela Sees The Market Oversupplied By 9 Million Barrels Per Day,2016-09-25 00:00:00,HAL,Neutral,0.9992823004722595,0.0,Stock Movement,HAL,,0.5
748810,Why Does Saudi Arabia Wish Me Poverty?,2016-09-25 00:00:00,HAL,Neutral,0.9583797454833984,0.0,Macroeconomic,HAL,,0.5
748811,The Vetr community has downgraded $HAL to 3-Stars,2016-09-21 00:00:00,HAL,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,HAL,,0.5
748812,"Norway oil workers go on strike, helping send crude prices higher",2016-09-21 00:00:00,HAL,Positive,0.9999986886978149,0.9999986886978149,Macroeconomic,HAL,,0.5
748813,Saudi Arabia Is STILL Winning,2016-09-20 00:00:00,HAL,Neutral,0.9876788258552551,0.0,Analyst Rating,HAL,,0.5
748814,The Vetr community has upgraded $HAL to 3.5-Stars.,2016-09-18 00:00:00,HAL,Neutral,0.9014973044395447,0.0,Analyst Rating,HAL,,0.5
748815,Titans In Trouble: Royal Dutch Shell Dividend Edition,2016-09-18 00:00:00,HAL,Neutral,0.9982852339744568,0.0,Stock Movement,HAL,,0.5
748816,This Name Believes Deepwater Will Have The Slowest Recovery,2016-09-16 00:00:00,HAL,Neutral,0.9978775978088379,0.0,Analyst Rating,HAL,,0.5
748817,The Vetr community has downgraded $HAL to 3-Stars,2016-09-15 00:00:00,HAL,Negative,0.9972187280654907,-0.9972187280654907,Analyst Rating,HAL,,0.5
748818,Sell Energy Stocks - Underweight Energy Sector,2016-09-15 00:00:00,HAL,Neutral,0.9996932744979858,0.0,Stock Movement,HAL,,0.5
748819,Warning: Oil Price Could Collapse To $30s,2016-09-15 00:00:00,HAL,Neutral,0.9993762373924255,0.0,Analyst Rating,HAL,,0.5
